task_id,item_id,text_label,label_human,bucket,specialty,rate,is_duplicate,label_human_note,rater_id
task01_00920,sent_007978,دختر خوبی هستن,,topup_pref,"متخصص پوست ، مو ، لیزر و زیبایی",2.5,0,,
task01_00921,sent_007312,ویزیت اولیه,,service_neg,فلوشیپ نازایی,2.5,0,,
task01_00922,sent_003699,درد شدید در ناحیه کمر و تحت درمان,,topup_pref,متخصص ارتوپدی و جراح ستون فقرات,2.5,0,,
task01_00923,sent_001262,عالی هستن آقای دکتر در ویزیت,,topup_pref,فلوشیپ جراحی ستون فقرات,5,0,,
task01_00924,sent_007830,دکتر ماهری هستند اما معطلی نوبت انتظار زیاد داره,,mixed,متخصص ارتوپدی فلوشیپ جراحی زانو,5,0,,
task01_00925,sent_003979,از نظر علم و دانش خوب ولی تکنیکهای زیبایی‌شناسی خیلی نه,,rate_neg,متخصص پوست و مو,2.5,0,,
task01_00926,sent_004701,آسیب عضله پیروفورمیس دارو تجویز شد,,rate_neg,متخصص مغز و اعصاب,2.5,0,,
task01_00927,sent_004999,دخترم تاخیر در رشد داره و در حال درمان است تا حالا بسیار رضایت‌بخش بوده,,mid_neg,"فوق تخصص مغز و اعصاب کودکان ، استاد دانشگاه",5,0,,
task01_00928,sent_003725,دکتر معمولی هست,,rate_neg,"متخصص پوست ، مو و لیزر",2.5,0,,
task01_00929,sent_006618,دکتری حاذق باسواد و تشخیص عالی و زبده من گرفتگی کانال دست داشتم ک تو مطب عمل شدم وراضیم دستیارشون هم کاربلد صبور و خوش‌اخلاق منشی هم مودب و محترم و رفتاری عالی و درخور شخسیت داشتن,,service_neg,"جراح ارتوپد و فلوشیپ جراحی دست-شانه ،ارنج",5,0,,
task01_00930,sent_006758,خارش پوست در حال درمان,,rate_neg,"متخصص پوست و مو ، لیزر",2.5,0,,
task01_00931,sent_001834,دکتربسیارباتجربه ومهربون وخوش برخورد ک باویزیت دوم جواب گرفتم خداخیرشون بده,,service_neg,فلوشیپ پریناتولوژی - طب مادر و جنین,5,0,,
task01_00932,sent_006017,لکه بینی حل نشد,,rate_neg,متخصص زنان و زایمان,2.5,0,,
task01_00933,sent_000136,من چندسال تحت درمان جهت ریزش مو زیرنظر دکتر بودم,,rate_neg,"متخصص پوست ، مو و لیزر",2.5,0,,
task01_00934,sent_004955,تنبلی تخندان,,rate_neg,"جراح و متخصص زنان ، زایمان و نازایی",2.5,1,,
task01_00935,sent_007288,یک جلسه ویزیت شدم,,service_neg,فلوشیپ نازایی,2.5,0,,
task01_00936,sent_007176,عالی بود فقط‌ای کاش مریضا باهم تو مطب نمی‌رفتن,,mixed,"متخصص ارتوپدی ، جراح استخوان و مفاصل",5,0,,
task01_00937,sent_007099,فعلا 1 جلسه رفتم,,rate_neg,فوق تخصص کلیه و مجاری ادراری کودکان و نوجوانان,2.5,0,,
task01_00938,sent_001330,بارداری دوم رفتارخودپزشک خیلی خوب بود وولی ورودبیمار خیلی باتاخیر وسربرنامه پیش نرفت ونظافت وبهداشت مطب زیادخوب نبود,,high_neg,متخصص زنان زایمان و نازایی,2.5,0,,
task01_00939,sent_001992,هنوز دارویی تجویز نکردن که نظرمو بنویسم,,rate_neg,متخصص زنان و زایمان و نازایی,2.5,0,,
task01_00940,sent_005586,سیاتیک داشتم ودر ادامه درمان هستم,,random,متخصص ارتوپدی,5,0,,
task01_00941,sent_005808,فعلا تحت درمانم نتیجه نگرفتم,,high_neg,متخصص زنان و زایمان,2.5,0,,
task01_00942,sent_006370,فقط میخوام بگم مدیونشم و در رابطه با من چیزی شبیه معجزه رخ داد کاش 35 سال قبل به ایشون مراجعه کرده بودم,,mid_neg,"جراح کلیه، مجاری ادراری، تناسلی و پروستات ، اورولوژی",5,0,,
task01_00943,sent_000461,فعلا ام آر آی گرفتم و در مرحله تشخیص بیماری هستم,,topup_pref,جراح مغز و اعصاب و ستون فقرات,2.5,0,,
task01_00944,sent_003723,واقعا عالی اند مادرم و همسرم مراجعاتی داشتند که با چند نسخه دیگران خوب نشده بودند و با یکبار مراجعه به ایشان تشخیص درستی دادند و ما به تشخیص ایشان ایمان آوردیم و به دوستان و اقوام هم که معرفی کردیم راضی بودند خدا خیرش بده واقعا,,mixed,"جراح و متخصص زنان ، زایمان ونازایی",5,0,,
task01_00945,sent_001319,دکتر باتحربه ایه,,rate_neg,متخصص مغز و اعصاب - سکته مغزی و بیماریهای عروقی مغز,2.5,0,,
task01_00946,sent_007017,بیرون زدگی مهرهر 4 و 5,,topup_pref,"جراح مغز و اعصاب ، دیسک و ستون فقرات",2.5,0,,
task01_00947,sent_001295,بسیار محترم خوش‌برخورد و دلسوز با حوصله به تمام سوالات جوابگو هستند,,random,متخصص زنان و زایمان,5,0,,
task01_00948,sent_003189,تجویز مکمل‌های فراوان و پرهزینه و اسرار منشی مبنی بخرید از داروخانه مجاور ولی تشخیص و داروهای درمانی مناسب بود,,high_neg,متخصص ارتوپدی,2.5,0,,
task01_00949,sent_005756,فعلا قطره گلیسرین تجویز کرده برای مراجعه بعدی در 5 روز دیگر,,rate_neg,جراح و متخصص گوش و حلق و بینی,2.5,0,,
task01_00950,sent_006508,ایشان بسیار بی‌حوصله هستند و بیماران را همیشه منتظر خود می‌گذارند و اگر بیمار سوال می‌پرسد ایشان می‌گویند از منشی بپرسید,,high_neg,متخصص ارتوپدی ( جراح استخوان و مفاصل ),2.5,0,,
task01_00951,sent_003760,بسیار باسواد و با حوصله ویزیت و معاینه کردن خیلی راضی بودم فقط بیوپسی رو خیلی گرون گفتن مقدور نبود برام انجام بدم,,service_neg,"متخصص پوست ، مو ، زیبایی",5,0,,
task01_00952,sent_007603,با اختلاف بهترین دکتر,,high_pos,فلوشیب زانو و آسیبهای ورزشی شانه و زانو,5,0,,
task01_00953,sent_002391,دکتر خوشرویی هستن سونو رایگان دارن من 3 ماه باردار هستم تحت نظر ایشون ولی فعلا نظری ندارم,,rate_neg,فلوشیپ نازایی,2.5,0,,
task01_00954,sent_001312,من میخاهم عمل کنم اما راهم دوره چطور میتونم با خودشون مستقیما در ارتباط باشم,,random,متخصص گوش و حلق و بینی,5,0,,
task01_00955,sent_004025,دفع پروتین,,rate_neg,متخصص اورولوژی - کلیه و. مجاری ادراری,2.5,0,,
task01_00956,sent_006561,عمل ستون فقرات انجام دادم پیششون و کارشون عالیه,,high_pos,فلوشیپ جراحی ستون فقرات,5,0,,
task01_00957,sent_006208,فعلا فقط یک جلسه ویزیت انحام شده,,service_neg,متخصص جراحی استخوان و مفاصل ارتوپدی,2.5,0,,
task01_00958,sent_005999,خوب و تا حدی تشخیص درستی دادند ولی هنوز مشکل هست,,rate_neg,متخصص جراحی کلیه مجاری ادراری (ارولوژی),2.5,0,,
task01_00959,sent_002659,جراحی کردم اما هنوز نتیجه نگرفتم از لرستان,,high_neg,فلوشیپ جراحی دست,2.5,0,,
task01_00960,sent_002293,شروع راه هستیم,,rate_neg,"متخصص پوست ، مو ، لیزر و زیبایی",2.5,0,,
task01_00961,sent_002876,ویزیت بار اول,,service_neg,فوق تخصص مغز واعصاب کودکان و نوجوانان,2.5,0,,
task01_00962,sent_006750,برای لگن عالی بود,,high_pos,فلوشیپ جراحی هیپ و لگن,5,0,,
task01_00963,sent_007928,اگزما بود رفع شد,,rate_neg,"متخصص پوست ، مو و لیزر",2.5,0,,
task01_00964,sent_004732,خیلی باسواد همسرم تو کلینیک ایشون موکاشتن عالی شد,,mixed,"متخصص پوست و مو ، لیزر",5,0,,
task01_00965,sent_004609,اولین بارع,,rate_neg,متخصص ارتوپدی,2.5,0,,
task01_00966,sent_002992,مشکل ستون فقرات و فعلا خوب هستپ,,topup_pref,جراح مغز و اعصاب و ستون فقرات,2.5,0,,
task01_00967,sent_001795,فعلا باید جواب‌ام آر آی رو نشون بدم ولی برخوردشان خوب بود,,rate_neg,متخصص مغز و اعصاب و ستون فقرات,2.5,0,,
task01_00968,sent_004900,مشکل خاصی نداشتم برای گلو درد رفتم دفین هیدرامین بهم دادن ولی خوب نشدم,,rate_neg,متخصص گوش و حلق و بینی و جراحی سر و گردن,2.5,0,,
task01_00969,sent_002535,یک پزشک خیلی معمولی بودند ایرادشون نگران کردن بیمار بود,,high_neg,متخصص زنان و زایمان,2.5,0,,
task01_00970,sent_003056,بسیار پزشک صبور و با اخلاق و با دانشی هستن و کاملا برای بیمار زمان میذارن و هزینه الکی برای بیمار نمیتراشن اصلا,,mid_neg,متخصص مغز و اعصاب و ستون فقرات,5,0,,
task01_00971,sent_001585,پدرم بیمار ایشون هستند خدارو شکر با ویزیت ایشون بیماری کنترل شده,,topup_pref,متخصص مغز و اعصاب,5,0,,
task01_00972,sent_007344,تا الان عالی بودن اما فعلا درمان نشدم,,mixed,فلوشیپ ارتوپدی و جراحی ستون فقرات,2.5,0,,
task01_00973,sent_006953,مشکل کف پای صاف دخترم بود که کفی نوشتن,,topup_pref,متخصص ارتوپدی ( جراح استخوان و مفاصل ),2.5,0,,
task01_00974,sent_001063,باردارم تحت نظر ایشونم مهربون و خوش انرژی فقط یکم باید بیشتر وقت بزارن برای ویزیت فکر می‌کنم,,service_neg,متخصص زنان و زایمان,2.5,0,,
task01_00975,sent_002540,برای درمان بیماری ریزش مو رفتم خیلی خیلی راضی هستم تشخیص و درمان شود عالیه همسرم هم پیش ایشون جراحی پلک انجام دادند خیلی راضی هستیم هم درمان و هم در جراحی و کارهای زیبایی نامبر وان هستن نهایت سپاس دارم,,high_pos,"متخصص پوست ، مو ، زیبایی",5,0,,
task01_00976,sent_005301,دکتر خوبیه و با حوصله درمان میکنه,,topup_pref,متخصص زنان زایمان و نازایی,2.5,0,,
task01_00977,sent_001582,سلام من فقط با منشی خانم دکتر مشکل دارم یک ساعت نشستم در مطب فقط می‌خواستم آزمایش نشون بدم اجازه نمیدادن هنوز داخل نرفتم میگه بیا ویزیت بده منم همسرم منتظر بود مادر شوهرم حالش بد بود می‌خواستیم بریم پیشش منشی خانم دکتر خوب نیست,,high_neg,جراح و متخصص زنان و زایمان,2.5,0,,
task01_00978,sent_004677,بارداری و مرا,,topup_pref,متخصص زنان زایمان و نازایی,2.5,0,,
task01_00979,sent_002250,4 ساعت منتظر موندم درحالیکه اولش سوال کردم گفتن 1 تا 2 ساعت طول میکشه دارو دادن و نتیجه درمان بیشتر از یکماه طول میکشه,,high_neg,"متخصص پوست ، مو ، زیبایی و لیزر",2.5,0,,
