item_id,doctor_id,specialty,rate,label,bucket,neg_score,neg_score_kw,neg_score_rate,neg_hits,pos_score,pos_score_kw,pos_score_rate,pos_hits,has_service_term,has_service_neg_cue,n_words,n_chars,text_label,text_for_tfidf,label_human,label_human_note,rater_id,label_llm,llm_confidence,llm_rationale_short,src_row_id,label_human_int,label_weak,weak_confidence,weak_reason,label_final
sent_004713,309021,متخصص پوست ، مو و لیزر,5.0,1,topup_pref,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,1,0,9,39,برای ریزش مو ویزیت شدم و نتیجه عالی بود,ریزش مو ویزیت شدم نتیجه,,,,,,,53704,,1,0.8999999999999999,pos_kw,1.0
sent_004714,107448,متخصص پوست ، مو ، لیزر,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,4,18,مشکل جوش تحت درمان,مشکل جوش درمان,,,,,,,3433,,0,0.45,default_neu,
sent_004715,239856,متخصص جراحی مغز و اعصاب,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,13,حال ندارم بگم,ندارم بگم,,,,,,,37559,,0,0.75,informational,0.0
sent_004716,266689,متخصص گوش و حلق و بینی جراح زیبایی بینی و صورت,2.5,0,service_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,1,0,4,20,فضای مطب نامناسب بود,فضای مطب نامناسب,,,,,,,44043,,0,0.45,default_neu,
sent_004717,321542,متخصص پوست ، مو ، زیبایی و لیزر,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,8,61,لک پوستی نمونه برداری پتوبیولوژی هنوز جواب بیوپسی راندیده اند,لک پوستی نمونه‌برداری پتوبیولوژی جواب بیوپسی راندیده‌اند,,,,,,,58368,,0,0.75,informational,0.0
sent_004718,110120,فلوشیپ جراحی تومورهای اسکلتی عضلانی,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,82,391,یک تومور استخوانی بزرگ توی لگنم داشتم انقدر رشد کرده بود که داشت سیاتیک و عصب پام رو از بین می برد پنج تا دکتر بهم گفتند عصب پات توی عمل احتمال زیاد قطع میشه اما دکتر صابری با قاطعیت بهم گفتند هیچ اتفاقی نمیفته عمل کردند و الان هم در حال بهبودم امیدوارم همیشه سلامت و شادکام باشند 18 سالم بیشتر نیست و اگر عصب پام قطع می شد معلوم نبود الان چه اوضاع بدی داشتم و از زندگی باید قطع امید می کردم,تومور استخوانی توی لگنم داشتم انقدر سیاتیک عصب پام می‌برد دکتر بهم گفتند عصب پات توی عمل احتمال قطع میشه دکتر صابری قاطعیت بهم گفتند اتفاقی نمیفته عمل الان بهبودم امیدوارم سلامت شادکام 18 سالم نیست عصب پام قطع معلوم نبود الان اوضاع بدی داشتم زندگی قطع امید می‌کردم,,,,,,,5427,,0,0.75,informational,0.0
sent_004719,300177,فوق تخصص مغز واعصاب کودکان و نوجوانان,5.0,1,topup_pref,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,1,0,12,71,دخترم تشنج کرده بودایشون خیلی عالی راهنمایی ام کردند و آنلاین ویزیت شدم,دخترم تشنج بودایشون راهنمایی‌ام آنلاین ویزیت شدم,,,,,,,50974,,1,0.8999999999999999,pos_kw,1.0
sent_004720,314053,فلوشیپ جراحی بیماری های گوش و کاشت حلزون شنوایی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,9,حلق و بنی,حلق بنی,,,,,,,54995,,0,0.75,informational,0.0
sent_004721,130745,متخصص زنان و زایمان,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,5,27,سالهاست پیش دکتر ویزیت میشم,سالهاست دکتر ویزیت میشم,,,,,,,18794,,0,0.45,default_neu,
sent_004722,222252,جراح و متخصص زنان و زایمان,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,6,29,کیست سینه فعلا تحت درمان هستم,کیست سینه فعلا درمان هستم,,,,,,,30735,,0,0.45,default_neu,
sent_004723,263705,متخصص ارتوپدی,2.5,0,high_neg,3.6,2.0,1.6,no_improve,0.0,0.0,0.0,,0,0,4,21,خوب هنوز نتیجه نگرفتم,نتیجه نگرفتم,,,,,,,43594,,-1,0.84,neg_kw,-1.0
sent_004724,323736,جراح و متخصص کلیه و مجاری ادراری ( اورولوژی ),2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,4,18,در حال درمانم هنوز,درمانم,,,,,,,60356,,0,0.45,default_neu,
sent_004725,219073,فلوشیب زانو و آسیبهای ورزشی شانه و زانو,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,22,121,درد شدید شانه داشتم ورزشکارم پیش دکتر ویزیت شدم پلن درمانیم شروع شده چند جلسه ای گذشته به شدت دردم کمتر شده واقعا راضی ام,درد شدید شانه داشتم ورزشکارم دکتر ویزیت شدم پلن درمانیم شروع‌شده جلسه‌ای گذشته شدت دردم کمتر واقعا راضی‌ام,,,,,,,28522,,0,0.45,default_neu,
sent_004726,110120,فلوشیپ جراحی تومورهای اسکلتی عضلانی,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,6,29,دکتر با تشخیص عالی واخلاق خوب,دکتر تشخیص واخلاق,,,,,,,5256,,1,0.8999999999999999,pos_kw,1.0
sent_004727,321667,متخصص گوش و حلق و بینی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,13,لوزه سوم کودک,لوزه کودک,,,,,,,58685,,0,0.75,informational,0.0
sent_004728,257364,متخصص جراحی کلیه و مجاری اداری ( ارولوژی ),5.0,1,mixed,1.4,1.4,0.0,money,6.300000000000001,5.4,0.9,strong_positive|thanks|skilled,0,0,95,431,با سلام وقت بخیر ما هم برای ختنه پسرم بعد از جستجو و پرس جو کافی به دکتر مراجعه کردیم و واقعا دکتر خوش برخورد و متخصص داخل حرفه اشون هستن و بسیار خوب و کمترین درد و اذیت پسر ما رو ختنه کردن و واقعا کارشون عالی بود به طوری که میشه گفت خدا رو شکر نوزادمون اصلا اذیت و متوجه نشد خواستم به این طریق ازشون سپاس و قدردانی کرده باشم و به پدر و مادرای عزیز توصیه کنم بدون هیچ نگرانی و استرسی راجب ختنه فرزندشون به دکتر مراجعه کنن 1404 11 1,سلام وقت بخیر ختنه پسرم جستجو پرس جو دکتر مراجعه کردیم واقعا دکتر خوش‌برخورد متخصص داخل حرفه اشون هستن کمترین درد اذیت پسر ختنه واقعا کارشون طوری میشه خدا شکر نوزادمون اصلا اذیت متوجه نشد خواستم طریق ازشون سپاس قدردانی کرده_باشم پدر مادرای عزیز توصیه بدون نگرانی استرسی راجب ختنه فرزندشون دکتر مراجعه کنن 1404 11,,,,,,,42436,,0,0.45,default_neu,
sent_004729,125913,متخصص پوست و مو و زیبایی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,15,بیماری مولوسکوم,بیماری مولوسکوم,,,,,,,15031,,0,0.75,informational,0.0
sent_004730,250114,جراح کلیه، مجاری ادراری، تناسلی و پروستات ، اورولوژی,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,10,50,عالی درد شناس درمانگر با شخصیت به بیمار ارامش میده,درد شناس درمانگر شخصیت بیمار ارامش میده,,,,,,,40166,,1,0.8999999999999999,pos_kw,1.0
sent_004731,115698,"جراح مغز و اعصاب , ستون فقرات , لیزر دیسک ,آندوسکوپ مغز و قاعده جمجمه",2.5,0,service_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,1,0,34,158,در برخورد اول و ویزیت اول بسیار حرفه ای و با سواد به نظر اومدن و خیلی متین ان شالله در مراحل بعدی پس از شناخت بیشتر و درمان بیماری ام نظر کامل و نهایی رو میدم,برخورد ویزیت حرفه‌ای سواد اومدن متین‌ان شالله مراحل بعدی شناخت درمان بیماری‌ام نهایی میدم,,,,,,,10028,,0,0.45,default_neu,
sent_004732,125415,متخصص پوست و مو ، لیزر,5.0,1,mixed,1.6,1.6,0.0,disappointed_soft,3.4,2.5,0.9,strong_positive,0,0,9,49,خیلی باسواد همسرم تو کلینیک ایشون موکاشتن عالی شد,باسواد همسرم کلینیک ایشون موکاشتن,,,,,,,14775,,0,0.45,default_neu,
sent_004733,123101,جراح و متخصص زنان ، زایمان و نازایی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,9,46,یکبار رفتم خوب بود در حال معاینه های مجدد هستم,یکبار رفتم معاینه‌های مجدد هستم,,,,,,,13638,,0,0.45,default_neu,
sent_004734,112601,متخصص مغز و اعصاب و ستون فقرات,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,4,15,خوب بود بد نبود,بد نبود,,,,,,,7122,,0,0.45,default_neu,
sent_004735,110120,فلوشیپ جراحی تومورهای اسکلتی عضلانی,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,33,161,تومور خوش خیم در ناحیه پا داشتم که قبل جایه دیگر 2 بار جراحی شدم و برای بارسوم پیش اقای دکتر صادق صابری عمل کردم و اینسری بسیار موفقیت امیز بود ایشون معجزه میکنن,تومور خوش‌خیم ناحیه پا داشتم جایه جراحی شدم بارسوم اقای دکتر صادق صابری عمل اینسری موفقیت امیز ایشون معجزه میکنن,,,,,,,5417,,0,0.75,informational,0.0
sent_004736,201072,فلوشیپ جراحی ستون فقرات,2.5,0,topup_pref,1.6,0.0,1.6,,2.5,2.5,0.0,strong_positive,0,0,8,45,عمل کایفوز کردم واقعا ایشون بهترین دکتر هستند,عمل کایفوز واقعا ایشون دکتر,,,,,,,24908,,1,0.8999999999999999,pos_kw,1.0
sent_004737,230140,فلوشیپ کلیه و مجاری ادراری تناسلی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,11,55,پدرم مشکل بی اختیاری ادرار داشتن که فعلا تحت درمان هستن,پدرم مشکل اختیاری ادرار فعلا درمان هستن,,,,,,,33332,,0,0.45,default_neu,
sent_004738,206833,متخصص و جراح پوست ، مو و زیبایی و لیزردرمانی,5.0,1,topup_pref,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,1,0,11,50,من جوش می زدم پوستم عالی شد با ویزیت دکتر سبک تکین,جوش می‌زدم پوستم ویزیت دکتر سبک تکین,,,,,,,25391,,1,0.8999999999999999,pos_kw,1.0
sent_004739,304855,متخصص پوست ، مو ، زیبایی و لیزر,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,21,104,من توسط خانم دکتر ویزیت شدم بسیار با اخلاق و کار بلد تو زمینه ی کار های زیبایی و تشخیص مشکلات پوستی هستن,توسط خانم دکتر ویزیت شدم اخلاق کار بلد زمینه‌ی کار‌های زیبایی تشخیص مشکلات پوستی هستن,,,,,,,52630,,0,0.45,default_neu,
sent_004740,294781,متخصص جراحی مغز و اعصاب,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,9,35,فعلا در حال رفت و امد پیش دکتر هستم,فعلا امد دکتر هستم,,,,,,,49929,,0,0.45,default_neu,
sent_004741,169917,متخصص پوست و مو,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,21,103,برای جوش های صورت مراجعه کرد که قرص و کرم و محلول دست ساز تجویز کردند و گفتند سال بعد دوباره مراجعه کنم,جوش‌های صورت مراجعه قرص کرم محلول دست‌ساز تجویز گفتند سال مراجعه,,,,,,,20442,,0,0.45,default_neu,
sent_004742,236077,جراح و متخصص ارتوپدی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,6,27,فعلا یک جلسه رفتم برا زانوم,فعلا جلسه رفتم برا زانوم,,,,,,,35370,,0,0.45,default_neu,
sent_004743,114331,متخصص مغز و اعصاب و ستون فقرات,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,5,20,میگرن و هنوز هم دارم,میگرن دارم,,,,,,,9095,,0,0.45,default_neu,
sent_004744,130269,متخصص مغز و اعصاب و ستون فقرات,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,12,61,سلام من برای سردردم به ایشان مراجعه کردم واز کارشون راضی هستم,سلام سردردم مراجعه واز کارشون راضی هستم,,,,,,,18778,,0,0.45,default_neu,
sent_004745,319939,متخصص و جراح پوست ، زیبایی و لیزر,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,16,حوصله جواب ندارم,حوصله جواب ندارم,,,,,,,57280,,0,0.75,informational,0.0
sent_004746,336934,جراح ارتوپد,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,10,52,سلام تعویض مفصل زانوی مادرم رو انجام دادن مورد رضایت,سلام تعویض مفصل زانوی مادرم انجام رضایت,,,,,,,65471,,0,0.45,default_neu,
sent_004747,230867,فلوشیپ جراحی دست,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,9,گفتن خوبه,گفتن خوبه,,,,,,,33570,,0,0.75,informational,0.0
sent_004748,235783,فلوشیپ جراحی شانه و آرنج,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,11,55,مشکل پارگی تاندونهای شانه و فعلا تحت درمان جلسه دوم هست,مشکل پارگی تاندونهای شانه فعلا درمان جلسه هست,,,,,,,34894,,0,0.45,default_neu,
sent_004749,271504,جراح و متخصص زنان و زایمان و امور نازایی,2.5,0,service_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,1,0,10,54,یک بار مراجعه داشتم و مشکل خاصی نداشتم برای ویزیت رفتم,یک‌بار مراجعه داشتم مشکل خاصی نداشتم ویزیت رفتم,,,,,,,44580,,0,0.45,default_neu,
sent_004751,123773,فوق تخصص مغز و اعصاب کودکان,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,5,24,به نظرم دکتر قابلی هستند,نظرم دکتر قابلی,,,,,,,13876,,0,0.45,default_neu,
sent_004753,314053,فلوشیپ جراحی بیماری های گوش و کاشت حلزون شنوایی,5.0,1,topup_pref,0.0,0.0,0.0,,4.7,3.8,0.9,strong_positive|thanks,1,0,18,81,با سلام و تشکر از جناب دکتر بابت احترام و نوبت دهی به موقع و توصیه های بسیار عالی,سلام تشکر جناب دکتر بابت احترام نوبت دهی موقع توصیه‌های,,,,,,,55148,,1,0.95,pos_kw,1.0
sent_004754,131273,متخصص ارتوپدی ( جراح استخوان و مفاصل ),2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,7,30,فعلا ام آر آی هنوز جواب نگرفتم,فعلا ام آر آی جواب نگرفتم,,,,,,,19913,,0,0.45,default_neu,
sent_004755,186565,متخصص مغز و اعصاب (نورولوژی),2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,10,نمی دانم پ,نمی‌دانم,,,,,,,22022,,0,0.75,informational,0.0
sent_004756,319878,متخصص پوست و مو,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,14,72,برای مشکل موهام پیششون رفتم فعلا درمانم تکمیل نشده که بتونم نظر قطعی بدم,مشکل موهام پیششون رفتم فعلا درمانم تکمیل نشده بتونم قطعی بدم,,,,,,,57120,,0,0.45,default_neu,
sent_004757,342419,متخصص گوش ، حلق ، بینی,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,17,89,سلام پسرم مشکل شنوایی داشت با یک بار ویزیت کاملا خوب شد بسیار بسیار دکتر با تجربه ای هستن,سلام پسرم مشکل شنوایی یک‌بار ویزیت دکتر تجربه‌ای هستن,,,,,,,66366,,0,0.45,default_neu,
sent_004758,290593,متخصص مغز و اعصاب ( نورولوژی ),2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,6,31,فعلا تازه درمان را شروع کرده ام,فعلا تازه درمان کرده‌ام,,,,,,,49343,,0,0.45,default_neu,
sent_004759,198884,متخصص پوست و مو,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,5,24,دکتر خوب و توانمندی هستن,دکتر توانمندی هستن,,,,,,,24145,,0,0.45,default_neu,
sent_004760,232465,متخصص زنان و زایمان,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,9,مشکل سینه,مشکل سینه,,,,,,,34095,,0,0.75,informational,0.0
sent_004762,295516,متخصص ارتوپدی ، جراح استخوان و مفاصل,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,10,48,والا من مشکل دیسک کم دارم کله استخونام درد میکنه,والا مشکل دیسک دارم کله استخونام درد میکنه,,,,,,,50040,,0,0.45,default_neu,
sent_004763,131109,جراح ارتوپد و فلوشیپ جراحی دست-شانه ،ارنج,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,14,فقط معاینه شدم,معاینه شدم,,,,,,,19464,,0,0.75,informational,0.0
